htid,corpus,author,title,pub_date,genre,gender,white,origin_area,origin_nation,wordcount
mdp.39015003932186,Hathi,"Rasmussen, Knud,",Eskimo folk-tales,1921,Fiction,,,,,55377
uc2.ark:/13960/t1wd3rv2p,Hathi,"Blundell, Peter.","Wanted, a tortoise-shell",1917,Fiction,,,,,66523
mdp.39015063949641,Hathi,"Rea, Lorna, Mrs.","The happy prisoner, | $c: by Lorna Rea; wood engravings by Leslie N. Smith.",1931,Fiction,,,,,28874
mdp.39015008174982,Hathi,"Dickens, Charles,",The works of Charles Dickens,1897,Fiction,,,,,131854
uc2.ark:/13960/t9j38pr1x,Hathi,"Murray, Hilda Louisa Janey Woulf Murray, Baroness.",Echoes of sport,1910,Fiction,,,,,31204
mdp.39015063959798,Hathi,"Wedmore, Frederick,",Renunciations,1893,Fiction,,,,,15637
uc1.$b803403,Hathi,"Kilpatrick, Florence A. (Florence Antoinette),","The eldest Miss Grimmett, | $c: by Florence A. Kilpatrick.",1936,Fiction,,,,,71259
uc1.$b104482,Hathi,"Young, Francis Brett,",Blood oranges / | $c: Francis Brett Young ; [drawings by Albert Edward Berbank].,1932,Fiction,,,,,11569
uiuo.ark:/13960/t4nk3rr17,Hathi,"Hardinge, William M.",The willow-garth,1886,Fiction,,,,,60599
dul1.ark:/13960/t5s762h8d,Hathi,"Pallen, Condé Bénoist,",Crucible Island;,1920,Fiction,,,,,59039
nyp.33433082373154,Hathi,"Leblanc, Georgette,",The girl who found the blue bird;,1914,Fiction,,,,,17995
wu.89094558533,Hathi,"Mercier, Charles Arthur,",Spirit experience,1919,Fiction,,,,,22327
uiuo.ark:/13960/t0bv7vg8n,Hathi,"Gissing, Algernon,",At society's expense,1894,Fiction,,,,,41884
mdp.39015028040429,Hathi,"Tynan, Katharine,",The land of mist and mountain,1895,Fiction,,,,,30032
inu.39000008334703,Hathi,"Brontë, Patrick Branwell,","""And the weary are at rest"" / | $c: by Patrick Branwell Brontë.",1924,Fiction,,,,,28472
uc1.b4684666,Hathi,"Sheppard, Ethel.",The sun-worshippers;,1910,Fiction,,,,,34715
uc2.ark:/13960/t9765hk45,Hathi,"Robertson, Mabel Nixon.","""The other side God's door"";",1920,Fiction,,,,,35488
uc1.b4064067,Hathi,"Beerbohm, Max, Sir,",The dreadful dragon of Hay Hill / | $c: Max Beerbohm.,1929,Fiction,,,,,24711
njp.32101065702878,Hathi,"Raine, Allen,",A Welsh witch,1902,Fiction,,,,,181879
uc1.$b710812,Hathi,"Marguerite,",The mirror of the sinful soul,1897,Fiction,,,,,18792
inu.32000007739719,Hathi,Longus.,"The pastoral loves of Daphnis and Chloe, | $c: done into English by George Moore.",1924,Fiction,,,,,41084
mdp.39015008515515,Hathi,"James, Henry,",The death of the lion,1915,Fiction,,,,,17350
uc1.32106002001342,Hathi,"Masefield, John,","A tale of Troy,",1932,Fiction,,,,,10691
chi.086866298,Hathi,"Haviland, M. D.",Lives of the fur folk,1910,Fiction,,,,,57529
mdp.39015008984356,Hathi,"Ibn Ṭufayl, Muḥammad ibn ʻAbd al-Malik,","The history of Hayy ibn Yaqzan / | $c: by Abu Bakr ibn Tufail ; translated from the Arabic by Simon Ockley ; revised, with an introduction by A.S. Fulton.",1929,Fiction,,,,,44358
uc2.ark:/13960/t3mw2b021,Hathi,"Pollock, Walter Herries,",The picture's secret. A story,1883,Fiction,,,,,47817
inu.30000055883163,Hathi,"Bradley-Birt, F. B.",Bengal fairy tales,1920,Fiction,,,,,80816
uc1.$b273068,Hathi,"Peterson, Alice Onions.","Siftings, | $c: by Alice Onions Peterson.",1926,Fiction,,,,,11009
mdp.39015051324286,Hathi,"Bates, H. E. (Herbert Ernest),","The beauty of the dead | and other stories, | $c: by H. E. Bates.",1940,Fiction,,,,,67408
mdp.39015065792957,Hathi,"Gyp,",Chiffon's marriage,1895,Fiction,,,,,62040
inu.39000005767160,Hathi,"Rāmasvāmi Raju, P. V.",Indian fables,1887,Fiction,,,,,27533
uc2.ark:/13960/t03x8895t,Hathi,"Mather, Marshall,",The sign of the wooden shoon,1896,Fiction,,,,,75383
mdp.39015018648249,Hathi,"Byng, Lucy Margaret (Greenly) Schomberg.",Roumanian stories,1921,Fiction,,,,,78496
uc1.b4110034,Hathi,"Galsworthy, John,",A commentary,1908,Fiction,,,,,42851
uc1.b4411306,Hathi,"Gunn, Jeannie,",The little black princess of the Never-Never,1909,Fiction,,,,,31891
nyp.33433074872320,Hathi,"Housman, Laurence,",The blue moon,1904,Fiction,,,,,33029
mdp.39015013126589,Hathi,"Webb, Mary Gladys Meredith,","Gone to earth, | $c: with an introduction by John Buchan.",1929,Fiction,,,,,103948
mdp.39015011596718,Hathi,"Malory, Thomas, Sir,","The noble tale of the Sangreal, | $c: by Sir Thomas Malory.",1923,Fiction,,,,,60181
uc1.b3321907,Hathi,"Bengough, M. A.",So near akin,1891,Fiction,,,,,50491
njp.32101066458082,Hathi,"Coppard, A. E. (Alfred Edgar),",The black dog and other stories / | $c: by A.E. Coppard.,1923,Fiction,,,,,91276
mdp.39015049619086,Hathi,"Lawrence, D. H. (David Herbert),","Fantasia of the unconscious, | $c: by D. H. Lawrence.",1923,Fiction,,,,,71386
uc1.b3327637,Hathi,"Quiller-Couch, Arthur Thomas,",I saw three ships,1892,Fiction,,,,,60323
mdp.39015031309068,Hathi,"Thomas, Edward,",Rest and unrest,1910,Fiction,,,,,34303
mdp.39015030026887,Hathi,"Kielland, Alexander Lange,",Skipper Worse,1885,Fiction,,,,,62381
mdp.39015030750494,Hathi,"Hughes, Richard Arthur Warren,","The spider's palace and other stories, | $c: by Richard Hughes, with illustrations by George Charlton.",1931,Fiction,,,,,27017
nyp.33433079545863,Hathi,,"The Golden mermaid, and other stories from the fairy books",1903,Fiction,,,,,38088
uc2.ark:/13960/t39029z9s,Hathi,"O'Neill, H. C.",Devonshire idyls,1892,Fiction,,,,,46704
inu.39000004501644,Hathi,"Richardson, Henry Handel, pseud.","The end of a childhood, | and other stories / | $c: by Henry Handel Richardson.",1934,Fiction,,,,,81319
nyp.33433075757637,Hathi,"Waugh, Edwin,",Besom Ben stories,1890,Fiction,,,,,141630
mdp.39015070290633,Hathi,"Bain, F. W.",An incarnation of the snow,1908,Fiction,,,,,25054
uc1.b4102341,Hathi,"Yonge, Charlotte M.","P's and Q's; or, The question of putting upon, and Little Lucy's wonderful globe",1891,Fiction,,,,,54262
inu.30000118600547,Hathi,"Tucker, A. N. (Archibald Norman),","The disappointed lion, | and other stories from the Bari of Central Africa; | $c: with a preface by ""Elizabeth"" of the Children's hour, illus. by John Farleigh.",1937,Fiction,,,,,21883
mdp.39015014364007,Hathi,"Morris, William,","The story of Sigurd the Volsung, | $c: written in verse by William Morris, with portions condensed into prose by Winifred Turner ... and Helen Scott ...",1927,Fiction,,,,,58508
njp.32101018055416,Hathi,"Korolenko, Vladimir Galaktionovich,","The murmuring forest, and other stories",1916,Fiction,,,,,83488
mdp.39015017993133,Hathi,,The history of Ali Baba and the forty thieves,1895,Fiction,,,,,8901
uc2.ark:/13960/t2k64jq7m,Hathi,"Davis, Ellis James.",His little bill of sale,1898,Fiction,,,,,67156
uc2.ark:/13960/t17m06c77,Hathi,,The household of Sir Thomas More,1896,Fiction,,,,,53086
uc2.ark:/13960/t3kw5d035,Hathi,"A. L. O. E.,","The mine, or, Darkness and light",1880,Fiction,,,,,41669
njp.32101066108489,Hathi,"Parr, Olive Katharine,",Pages of peace from Dartmoor,1920,Fiction,,,,,36632
uc1.b3578833,Hathi,"Housman, Laurence,","Uncle Tom Pudd; | a biographical romance, | $c: by Laurence Housman.",1927,Fiction,,,,,63819
nyp.33433074866215,Hathi,"Gorst, Harold Edward,",Sketches of the future,1898,Fiction,,,,,19126
mdp.39015033358451,Hathi,"Coppard, A. E. (Alfred Edgar),",Silver circus; | $c: tales by A. E. Coppard.,1928,Fiction,,,,,83361
mdp.39015028010760,Hathi,"Gusev-Orenburgskiĭ, S. I. (Sergeĭ Ivanovich),","The land of the fathers, | $c: by Sergey Gussiev Orenburgsky ; translated by Nina N. Selivanova.",1925,Fiction,,,,,78553
uc1.$b244822,Hathi,"Sinclair, May.",A cure of souls : | a novel / | $c: by May Sinclair.,1924,Fiction,,,,,75818
mdp.39015063914835,Hathi,"Barber, Margaret Fairless,",The grey brethren and other fragments in prose and verse,1905,Fiction,,,,,19065
mdp.39015063623832,Hathi,"Priestman, Edmund Yerbury,",With a B.-P. scout in Gallipoli;,1917,Fiction,,,,,43248
nc01.ark:/13960/t1vd73n87,Hathi,"De Morgan, Mary.",The windfairies and other tales,1900,Fiction,,,,,54984
uc2.ark:/13960/t3ws8jv6c,Hathi,"Cobbleigh, Tom,",Gentleman Upcott's daughter,1892,Fiction,,,,,44920
mdp.39015014510633,Hathi,"Mansfield, Katherine,",Something childish and other stories / | $c: by Katherine Mansfield.,1929,Fiction,,,,,70261
coo.31924028085789,Hathi,"Jerrold, Walter,",The true annals of fairyland in the reign of King Oberon,1909,Fiction,,,,,104075
uc2.ark:/13960/t5db7zh1s,Hathi,"Dane, Coventry.",Jack,1886,Fiction,,,,,14867
mdp.39015063935053,Hathi,"Marriage, Caroline.",The luck of Barerakes,1903,Fiction,,,,,87384
inu.32000003235852,Hathi,"Mann, Thomas,",Mario and the magician / | $c: Thomas Mann ; [translated from the German by H. T. Lowe-Porter].,1930,Fiction,,,,,21169
wu.89095914131,Hathi,"Pullen, H. W.",The fight at Dame Europa's school,1914,Fiction,,,,,7232
uc2.ark:/13960/t8rb6zm3n,Hathi,"Streeter, Edward.","""Thats me all over, Mable,""",1919,Fiction,,,,,16898
uc2.ark:/13960/t70v8d88s,Hathi,"Street, G. S.",The autobiography of a boy;,1894,Fiction,,,,,20861
mdp.39015030738127,Hathi,"Firbank, Ronald,","Concerning the eccentricities of Cardinal Pirelli, | $c: by Ronald Firbank.",1926,Fiction,,,,,23535
uc1.b2792761,Hathi,"Bilse, Fritz Oswald,",Dear fatherland,1905,Fiction,,,,,80545
mdp.39015068383846,Hathi,"Dallett, Morris.",Star of earth | $c: [by] Morris Dallett.,1923,Fiction,,,,,50983
uc2.ark:/13960/t9p26rk7j,Hathi,"Wheeler, Post,",Russian wonder tales,1917,Fiction,,,,,78442
uc1.$b25366,Hathi,"Baker, E. C. Stuart (Edward Charles Stuart),",Mishi the man-eater and other tales of big game.,1928,Fiction,,,,,53919
mdp.39015023517025,Hathi,"Chalmers, Thomas Wightman.","The automatic stabilisation of ships,",1931,Fiction,,,,,51774
mdp.39015046786961,Hathi,"Hughes, Richard Arthur Warren,","A moment of time, | $c: by Richard Hughes.",1926,Fiction,,,,,61340
uiuo.ark:/13960/t6pz5s777,Hathi,"Jay, Harriett.",My Connaught cousins,1883,Fiction,,,,,39762
uc1.b3272172,Hathi,"Kearton, Richard,","The adventures of Cock Robin and his mate, | $c: by R. Kearton...With upwards of 120 illustrations from photographs taken direct from nature by Cherry and Richard Kearton.",1923,Fiction,,,,,33531
uc2.ark:/13960/t6445js8r,Hathi,"Emerson, P. H.",Welsh fairy-tales and other stories,1894,Fiction,,,,,22128
uiuo.ark:/13960/t16m3wx23,Hathi,"Veley, Margaret,",A garden of memories. Mrs. Austin. Lizzie's bargain,1887,Fiction,,,,,48360
mdp.39015031234613,Hathi,"Hartley, L. P. (Leslie Poles),","Night fears and other stories, | $c: by L. P. Hartley.",1924,Fiction,,,,,51081
mdp.39015070290559,Hathi,"Bain, F. W.",The substance of a dream,1919,Fiction,,,,,52234
uc1.b4097909,Hathi,"Bates, H. E. (Herbert Ernest),","The Black boxer, | $c: tales by H. E. Bates.",1932,Fiction,,,,,48849
mdp.39015059406622,Hathi,"Pettie, George,","A petite pallace of Pettie his pleasure, containing many pretie histories by him set forth in comely colours and most delightfully discoursed",1908,Fiction,,,,,54929
mdp.39015020715648,Hathi,"Grey Owl,",Pilgrims of the wild / | $c: by Wa-sha-quon-asin (Grey Owl).,1934,Fiction,,,,,91611
uc2.ark:/13960/t5gb23188,Hathi,"Gregor, James,",Whose was the blame?,1894,Fiction,,,,,44032
uc2.ark:/13960/t1zc80t29,Hathi,"Jacks, L. P.",Mad shepherds,1916,Fiction,,,,,41616
uc1.$b303162,Hathi,"Van der Veer, Judy.",Brown hills | $c: [by] Judy Van der Veer.,1938,Fiction,,,,,72816
inu.32000001682576,Hathi,"Reade, Charles,",A perilous secret,1884,Fiction,,,,,63067
mdp.39015059508328,Hathi,"Grey, Pamela,",The children and the pictures,1907,Fiction,,,,,55915
uc1.$b803402,Hathi,"Kilpatrick, Florence A.","Camilla in a caravan; | a comedy of the open road,",1925,Fiction,,,,,44359
mdp.39015030709862,Hathi,"Nathan, Robert,","The puppet master, | $c: by Robert Nathan; with decorations by A. Wyndham Payne.",1924,Fiction,,,,,38024
mdp.39015063964582,Hathi,"Stevenson, Robert Louis,",The waif woman,1916,Fiction,,,,,8475
uc2.ark:/13960/t16m37d6f,Hathi,"Dickens, Charles,",Bardell v. Pickwick;,1902,Fiction,,,,,40403
mdp.39015032118260,Hathi,"Thomas, Edward,",Cloud castle and other papers,1922,Fiction,,,,,37031
mdp.39015014603172,Hathi,"Chodzko, Alexander,",Fairy tales of the Slav peasants and herdsmen,1896,Fiction,,,,,74962
mdp.39015059414907,Hathi,"Manhood, H. A. (Harold Alfred),",Nightseed; | tales.,1929,Fiction,,,,,89770
uc1.b3333012,Hathi,"Burnand, F. C.",The incompleat angler,1887,Fiction,,,,,11772
mdp.39015064321436,Hathi,"Snell, Joy",The ministry of angels here and beyond,1920,Fiction,,,,,43918
uc2.ark:/13960/t1jh3jd29,Hathi,"Coxon, Ethel.",The long lane,1886,Fiction,,,,,46441
mdp.39015046819143,Hathi,"Bourhill, E. J.,",Fairy tales from South Africa;,1908,Fiction,,,,,60307
uc2.ark:/13960/t12n51f68,Hathi,"Rāmāsvami Rāju, P. V.",Indian fables,1901,Fiction,,,,,27234
uc1.b4570833,Hathi,"Benson, Stella,",Hope against hope | and other stories.,1931,Fiction,,,,,35544
inu.39000002839988,Hathi,"Lyle, Marius,",The education of a young man : | in twelve lessons / | $c: by Marius Lyle [i.e. U. M. L. Smyth].,1926,Fiction,,,,,88859
uc1.$b730915,Hathi,"Fernández-Flórez, Wenceslao.",The seven pillars; | $c: translated from the Spanish by Sir Peter Chalmers Mitchell.,1934,Fiction,,,,,84828
mdp.39015002715087,Hathi,"pseud. Richardson, Henry Handel,","The end of a childhood, and other stories, | $c: by Henry Handel Richardson [pseud.]",1934,Fiction,,,,,81312
mdp.39015063928157,Hathi,"[Hawker, Mary Elizabeth]",Cecilia de Noël,1891,Fiction,,,,,42348
inu.30000010422933,Hathi,"Spender, Stephen,","The backward son, | a novel, | $c: by Stephen Spender.",1940,Fiction,,,,,79774
mdp.39015030754223,Hathi,"Johnson, Samuel,",The fountains : | a fairy tale / | $c: by Samuel Johnson.,1927,Fiction,,,,,6318
uc2.ark:/13960/t4wh2gq9f,Hathi,"Rosegger, Peter,",The forest farm,1912,Fiction,,,,,81997
mdp.39015027948853,Hathi,"Brown, J. Macmillan (John Macmillan),","Riallaro, the archipelago of exiles, | $c: by Godfrey Sweven (J. Macmillan Brown)",1931,Fiction,,,,,135322
inu.30000092195803,Hathi,"Guazzo, Stefano,","The civile conversation of M. Steeven Guazzo, | $c: the first three books translated by George Pettie, anno 1581, and the fourth by Barth. Young, anno 1586; with an introduction by Sir Edward Sullivan, bart. ...",1925,Fiction,,,,,90797
uc2.ark:/13960/t7np1xs3t,Hathi,"Miller, George Noyes,",The strike of a sex;,1891,Fiction,,,,,28687
uc2.ark:/13960/t4zg6hv3j,Hathi,"Pearse, Mark Guy,","Daniel Quorm, and his religious notions",1884,Fiction,,,,,63006
uc2.ark:/13960/t7mp4xk2g,Hathi,"Francis, M. E.,",Lychgate Hall,1904,Fiction,,,,,123572
mdp.39015051124553,Hathi,"Street, George Slythe,",Miniatures and moods,1893,Fiction,,,,,25443
uiuo.ark:/13960/t00z73x0f,Hathi,"Hamsun, Knut,",Hunger,1899,Fiction,,,,,83820
mdp.39015033363923,Hathi,"France, Anatole,",The seven wives of Bluebeard & other marvellous tales,1920,Fiction,,,,,50273
nyp.33433074940093,Hathi,"Bone, Gertrude Helena Dodd,",Provincial tales,1904,Fiction,,,,,44453
uiuo.ark:/13960/t3qv3sv6h,Hathi,"Carey, Rosa Nouchette,",Sir Godfrey's grand-daughters,1892,Fiction,,,,,74320
mdp.39015010397175,Hathi,"Warner, Sylvia Townsend,",Mr. Fortune's maggot | $c: [by] Sylvia Townsend Warner.,1927,Fiction,,,,,58618
uc1.$b794409,Hathi,"Conrad, Joseph,","The nature of a crime, | $c: by Joseph Conrad and F. M. Hueffer.",1924,Fiction,,,,,22169
mdp.39015069171521,Hathi,"Wheeler, Maud.","Whom to marry, or, All about love and matrimony",1894,Fiction,,,,,25416
nnc1.ar62810391,Hathi,"Blake, William,",Facsimile of what is believed to be the last replica of the songs of innocence and of experience,1893,Fiction,,,,,13768
nyp.33433082345871,Hathi,"Lamb, Charles,",Poetry for children,1898,Fiction,,,,,12811
uc1.b3322717,Hathi,"Rossetti, Dante Gabriel,",The blessed damozel,1898,Fiction,,,,,5039
uc1.b4499988,Hathi,"""Red heather"", pseud.","Memories of sporting days,",1923,Fiction,,,,,27010
uc1.b3301172,Hathi,"Eaton, Walter Prichard,",On the edge of the wilderness,1921,Fiction,,,,,71167
mdp.39015030744026,Hathi,"Hazlitt, William,",Liber amoris;,1884,Fiction,,,,,36095
mdp.39015030738119,Hathi,"Firbank, Ronald,","The artificial princess, | $c: by Ronald Firbank, with an introduction by Sir Coleridge Kennard.",1934,Fiction,,,,,24377
nyp.33433081611992,Hathi,"Hall, Bolton,",Even as you and I,1897,Fiction,,,,,32650
mdp.39015067313505,Hathi,"Symons-Jeune, Bertram Hanmer Banbury.",Natural rock gardening,1933,Fiction,,,,,63187
uc2.ark:/13960/t4qj7bp4m,Hathi,"Elrington, H.",Page or prentice,1920,Fiction,,,,,18476
uiuo.ark:/13960/t0000rn0d,Hathi,"Wethered, Charles,",Richer than wealth,1884,Fiction,,,,,45989
uc2.ark:/13960/t2w37mf3t,Hathi,"MacGregor, Barrington.",King Longbeard,1897,Fiction,,,,,46182
uc1.32106018459310,Hathi,"Tolstoy, Leo, graf,",The Kreutzer sonata. | $c: A rev. translation by Ivan Lepinski.,1931,Fiction,,,,,43726
mdp.39015068649048,Hathi,"Hartley, Edward R.",Rounds with the socialists,1914,Fiction,,,,,33861
mdp.39015031238671,Hathi,"Hanley, James,",Between the tides. | $c: With decorations by Timothy Hanley.,1939,Fiction,,,,,76617
uc2.ark:/13960/t3dz08352,Hathi,"A. L. O. E.,",The golden fleece,1880,Fiction,,,,,32000
uiuo.ark:/13960/t5q81pd7v,Hathi,"Fenn, George Manville,",King of the castle,1892,Fiction,,,,,52793
mdp.39015002711383,Hathi,"Powys, Theodore Francis,","The white paternoster, and other stories.",1930,Fiction,,,,,79699
mdp.39015025135164,Hathi,"Gower, John,",Confessio amantis; | selections.,1927,Fiction,,,,,16890
uc1.b4525413,Hathi,"France, Anatole,","Little sea dogs, | and other tales of childhood, | $c: by Anatole France, translated by Alfred Allinson & J. Lewis May; illustrated in colour and black and white by Marcia Lane Foster.",1925,Fiction,,,,,23283
uc1.b4500058,Hathi,"Lang, Andrew,",Angling sketches,1891,Fiction,,,,,38749
mdp.39015079783885,Hathi,Plotinus.,Plotinus. | $c: [Translated from the Greek by Stephen Mackenna.,1917,Fiction,,,,,104394
nyp.33433081750881,Hathi,,North American Indian fairy tales;,1905,Fiction,,,,,53265
nyp.33433084130032,Hathi,"Ayr, Landis.",A priest and a woman,1900,Fiction,,,,,64866
inu.39000005526665,Hathi,"Vaughan, Arthur Owen.",Old Hendrik's tales,1904,Fiction,,,,,56675
uc2.ark:/13960/t5r78df26,Hathi,"Emanuel, Walter Lewis,",The dogs of war,1906,Fiction,,,,,24842
mdp.39015063018785,Hathi,"Lucian,",The Greek Gulliver;,1891,Fiction,,,,,23895
uc2.ark:/13960/t8df6sn6d,Hathi,,"The Pin in the Queen's shawl : | sketched in Indian ink on ""Imperial Crown"" : from a conservative stand-point.",1900,Fiction,,,,,8060
wu.89034614867,Hathi,"Hockin, Olive.",Two girls on the land,1918,Fiction,,,,,62697
mdp.39015033665715,Hathi,,An agnostic's progress from the known to the unknown,1884,Fiction,,,,,71090
uc1.b3541614,Hathi,"West, Rebecca,",A letter to a grandfather / | $c: Rebecca West.,1933,Fiction,,,,,13557
njp.32101074206200,Hathi,"Malherbe, Henry,",The flaming sword of France;,1918,Fiction,,,,,29403
uc1.b4083137,Hathi,"Tolstoy, Leo, graf,",The devil / | $c: by Leo Tolstoy ; translated by Aylmer Maude.,1926,Fiction,,,,,24090
mdp.39015038158914,Hathi,"Romanov, Panteleĭmon,",Diary of a Soviet marriage / | $c: Pantaleimon Romanov ; translated from the Russian by John Furnivall and Raymond Parmenter ; with an introd. by Janko Lavrin.,1936,Fiction,,,,,28498
njp.32101064787276,Hathi,"Bayley, Stanhope.",A singer of dreams;,1911,Fiction,,,,,12769
uc1.$b287366,Hathi,"Pain, Barry,",Barry Pain [Selected pieces],1934,Fiction,,,,,38867
inu.39000005756791,Hathi,"Hall, Angus W.,",Icelandic fairy tales;,1897,Fiction,,,,,79190
uc2.ark:/13960/t1gh9c22d,Hathi,"Lehmann, R. C.",A spark divine,1913,Fiction,,,,,12369
nyp.33433068198104,Hathi,"Kúnos, Ignácz,",Turkish fairy tales and folk tales collected by Dr. Ignácz Kúnos;,1896,Fiction,,,,,75873
mdp.39015087956432,Hathi,"Molesworth,",The tapestry room,1914,Fiction,,,,,60573
mdp.39015031473757,Hathi,"Kúnos, Ignácz,",Turkish fairy tales and folk tales collected by I. Kunos;,1901,Fiction,,,,,75813
inu.32000006985073,Hathi,"Quiller-Couch, Arthur,",My best book,1912,Fiction,,,,,6796
uc1.31158001136422,Hathi,"Hall, Henry Rushton.",Days before history,1920,Fiction,,,,,30565
mdp.39015063927118,Hathi,"Toynbee, William.",Lays of common life,1890,Fiction,,,,,17790
wu.89090350323,Hathi,"Roberts, Charles G. D.,",More kindred of the wild,1911,Fiction,,,,,56983
coo.31924000065353,Hathi,"Scott, Peter,","Morning flight, | a book of wildfowl, | $c: written and illustrated by Peter Scott.",1936,Fiction,,,,,57167
umn.31951p008300102,Hathi,Plotinus.,[Enneads].,1917,Fiction,,,,,107119
mdp.39015063512662,Hathi,"Burnand, F. C.",The new history of Sandford and Merton,1892,Fiction,,,,,41177
uc2.ark:/13960/t24b3bt9d,Hathi,"La Fontaine, Jean de,",Tales and Novels in verse,1896,Fiction,,,,,50427
uc1.b3834443,Hathi,"Garnett, David,",Lady into fox ; | and A man in the zoo / | $c: by David Garnett ; illustrated with wood engravings by R.A. Garnett.,1928,Fiction,,,,,55040
